same_love_language,ambition_diff,emotional_expressiveness_diff,spontaneity_diff,overall_match_score,personality_distance_sum
0,0.010000000000000009,0.1499999999999999,0.55,0.54,1.23
0,0.27999999999999997,0.27999999999999997,0.36000000000000004,0.708,1.18
0,0.36,0.2300000000000001,0.17000000000000004,0.578,1.02
0,0.3,0.5,0.010000000000000009,0.53,0.5399999999999999
0,0.08000000000000002,0.33000000000000007,0.27,0.5820000000000001,0.83
0,0.25,0.13,0.13,0.594,1.1099999999999999
0,0.040000000000000036,0.38999999999999996,0.08000000000000007,0.6559999999999999,0.9100000000000001
1,0.02999999999999997,0.16000000000000003,0.25999999999999995,0.898,0.7200000000000002
0,0.33,0.06999999999999995,0.04999999999999993,0.736,1.22
0,0.26999999999999996,0.05999999999999994,0.38,0.711,0.69
1,0.19,0.32999999999999996,0.52,0.7659999999999999,0.66
1,0.040000000000000036,0.10000000000000003,0.06999999999999995,0.8809999999999999,1.6400000000000001
1,0.010000000000000009,0.6799999999999999,0.4,0.6629999999999999,0.6399999999999999
0,0.25999999999999995,0.19999999999999998,0.12,0.595,1.34
0,0.32,0.33999999999999997,0.21999999999999997,0.634,0.83
0,0.07,0.040000000000000036,0.14,0.758,0.5
0,0.18,0.010000000000000009,0.10000000000000003,0.777,0.8500000000000001
0,0.64,0.06,0.13999999999999999,0.6659999999999999,0.85
0,0.49,0.06,0.86,0.374,0.7399999999999998
0,0.21000000000000002,0.32999999999999996,0.07,0.664,0.8899999999999999
0,0.040000000000000036,0.12,0.13000000000000006,0.7070000000000001,1.1500000000000001
1,0.06,0.07,0.10999999999999999,0.6970000000000001,1.94
1,0.48999999999999994,0.020000000000000018,0.15999999999999992,0.747,1.3000000000000003
0,0.33,0.06999999999999995,0.48,0.5820000000000001,1.28
0,0.10000000000000003,0.42000000000000004,0.32999999999999996,0.688,1.63
1,0.37,0.07999999999999999,0.0,0.632,0.9000000000000001
1,0.13999999999999996,0.41,0.26999999999999996,0.703,0.7400000000000001
0,0.10999999999999999,0.040000000000000036,0.52,0.794,0.5999999999999999
0,0.07999999999999996,0.36,0.44999999999999996,0.5,1.0
0,0.33999999999999997,0.43000000000000005,0.42999999999999994,0.371,0.73
0,0.06000000000000005,0.03999999999999998,0.08,0.8079999999999999,1.1300000000000001
0,0.12,0.33999999999999997,0.2899999999999999,0.795,0.8300000000000001
0,0.17000000000000004,0.30999999999999994,0.030000000000000027,0.735,0.8099999999999999
1,0.019999999999999962,0.21999999999999997,0.10999999999999999,0.955,0.5899999999999999
0,0.030000000000000027,0.09,0.35000000000000003,0.612,0.96
0,0.07,0.10999999999999999,0.27,0.669,1.07
0,0.20999999999999996,0.62,0.25,0.62,1.0499999999999998
0,0.37,0.43,0.46,0.451,0.85
0,0.17000000000000004,0.3,0.0,0.452,1.27
0,0.17000000000000004,0.46,0.41000000000000003,0.53,1.42
0,0.22999999999999998,0.47,0.26,0.527,1.4899999999999998
1,0.010000000000000009,0.27999999999999997,0.19000000000000006,0.823,1.04
0,0.34,0.020000000000000018,0.030000000000000027,0.66,1.1300000000000001
0,0.55,0.19999999999999996,0.30000000000000004,0.622,1.09
0,0.020000000000000018,0.25,0.13,0.643,1.14
0,0.15000000000000002,0.030000000000000027,0.49,0.6,1.06
1,0.15000000000000002,0.09999999999999998,0.009999999999999953,0.5920000000000001,1.0100000000000002
1,0.17000000000000004,0.2899999999999999,0.21000000000000002,0.7090000000000001,0.99
0,0.29000000000000004,0.1,0.16999999999999998,0.591,1.21
1,0.55,0.55,0.18000000000000005,0.598,0.7999999999999999
0,0.2,0.06000000000000005,0.15,0.5870000000000001,0.88
1,0.21,0.25000000000000006,0.7,0.6829999999999999,1.2000000000000002
0,0.39999999999999997,0.26999999999999996,0.43,0.6659999999999999,0.84
1,0.13999999999999996,0.24,0.33999999999999997,0.7140000000000001,0.5499999999999999
0,0.41000000000000003,0.06000000000000005,0.36000000000000004,0.628,1.58
0,0.010000000000000009,0.17999999999999994,0.38999999999999996,0.755,1.5
0,0.040000000000000036,0.08999999999999997,0.18999999999999995,0.643,1.48
1,0.15000000000000002,0.15000000000000002,0.14000000000000007,0.838,0.42000000000000004
0,0.42000000000000004,0.030000000000000027,0.61,0.562,0.6099999999999999
0,0.33,0.25,0.46,0.665,1.0
0,0.0,0.36,0.39,0.7490000000000001,0.49
0,0.06999999999999995,0.19999999999999996,0.04999999999999993,0.632,1.4
0,0.34,0.48000000000000004,0.020000000000000018,0.501,1.25
1,0.009999999999999953,0.010000000000000009,0.5900000000000001,0.643,0.8
1,0.6900000000000001,0.09,0.29,0.725,1.2799999999999998
0,0.30999999999999994,0.45999999999999996,0.67,0.5920000000000001,1.0699999999999998
0,0.52,0.19999999999999996,0.30999999999999994,0.5479999999999999,0.8999999999999999
1,0.25,0.42,0.07999999999999999,0.807,0.81
0,0.03999999999999998,0.52,0.39,0.37200000000000005,1.78
1,0.04999999999999999,0.20000000000000007,0.45,0.779,0.8099999999999998
0,0.06000000000000005,0.21999999999999997,0.09999999999999998,0.7140000000000001,1.0800000000000003
1,0.030000000000000027,0.26,0.23,0.8059999999999999,1.42
0,0.35000000000000003,0.09999999999999998,0.12,0.622,0.6399999999999999
0,0.04999999999999999,0.27999999999999997,0.14,0.444,1.4999999999999998
0,0.07,0.11000000000000001,0.47,0.588,0.8400000000000001
0,0.18,0.14,0.14,0.637,0.9499999999999998
0,0.04999999999999993,0.17000000000000004,0.6000000000000001,0.645,1.4600000000000002
0,0.16000000000000003,0.16999999999999993,0.26,0.6509999999999999,0.98
0,0.33,0.05999999999999994,0.25000000000000006,0.586,1.3600000000000003
0,0.08000000000000002,0.43,0.46,0.594,1.17
0,0.08000000000000002,0.55,0.44999999999999996,0.486,1.32
0,0.52,0.32,0.31000000000000005,0.612,1.37
0,0.21999999999999997,0.43000000000000005,0.79,0.514,0.54
0,0.25999999999999995,0.31000000000000005,0.4,0.649,1.0999999999999999
0,0.07999999999999996,0.35,0.03999999999999998,0.741,0.5700000000000001
0,0.040000000000000036,0.26,0.04999999999999999,0.653,0.73
0,0.2,0.26,0.51,0.5760000000000001,0.52
0,0.29000000000000004,0.1399999999999999,0.04999999999999999,0.564,0.75
0,0.24,0.16000000000000003,0.33000000000000007,0.613,1.33
0,0.12,0.38,0.22000000000000003,0.557,1.19
0,0.24000000000000002,0.24,0.28,0.48200000000000004,2.09
0,0.35999999999999993,0.4600000000000001,0.19999999999999996,0.41700000000000004,1.0699999999999998
0,0.10999999999999999,0.27,0.66,0.627,0.82
0,0.21999999999999997,0.37,0.24,0.537,0.8099999999999999
1,0.33999999999999997,0.0,0.26999999999999996,0.708,1.1800000000000002
0,0.10999999999999999,0.15999999999999998,0.15000000000000002,0.645,0.69
0,0.17000000000000004,0.19999999999999998,0.06,0.539,0.86
1,0.26999999999999996,0.45999999999999996,0.33000000000000007,0.5429999999999999,1.21
0,0.64,0.18,0.12,0.489,1.07
0,0.21999999999999997,0.12,0.41999999999999993,0.574,1.15
1,0.21000000000000002,0.24000000000000005,0.24,0.812,0.56
1,0.02999999999999997,0.26,0.28,0.698,1.3000000000000003
0,0.23000000000000004,0.7300000000000001,0.07000000000000006,0.503,0.9100000000000001
0,0.06000000000000005,0.07999999999999999,0.19999999999999996,0.5820000000000001,1.1900000000000002
0,0.010000000000000009,0.57,0.32999999999999996,0.505,0.48
0,0.08999999999999997,0.020000000000000018,0.13,0.8590000000000001,0.7499999999999999
1,0.04999999999999993,0.050000000000000044,0.33,0.6859999999999999,1.87
0,0.17000000000000004,0.5,0.27,0.568,1.67
0,0.04999999999999999,0.43,0.19,0.76,1.2699999999999998
0,0.25,0.050000000000000044,0.020000000000000018,0.797,0.9700000000000001
0,0.48,0.13000000000000003,0.040000000000000036,0.527,1.7100000000000002
0,0.5599999999999999,0.010000000000000009,0.21999999999999997,0.5589999999999999,0.98
0,0.07,0.15000000000000002,0.24,0.664,0.6599999999999999
0,0.16999999999999993,0.28,0.08999999999999997,0.718,1.33
0,0.020000000000000018,0.43000000000000005,0.22999999999999998,0.74,1.1199999999999999
0,0.23,0.65,0.48000000000000004,0.494,1.18
1,0.43000000000000005,0.69,0.18,0.7190000000000001,1.74
0,0.27,0.17000000000000004,0.49,0.529,1.11
0,0.15000000000000002,0.08999999999999997,0.87,0.557,1.06
0,0.16000000000000003,0.18999999999999995,0.07999999999999996,0.633,1.1500000000000001
1,0.25999999999999995,0.019999999999999962,0.71,0.748,0.6500000000000001
0,0.06999999999999995,0.04999999999999999,0.21,0.728,0.8700000000000001
0,0.42000000000000004,0.09999999999999998,0.16,0.664,1.2200000000000002
0,0.29999999999999993,0.10999999999999999,0.33000000000000007,0.612,1.1300000000000001
0,0.08999999999999997,0.21999999999999997,0.10999999999999999,0.585,1.02
1,0.36,0.16000000000000003,0.27999999999999997,0.706,0.5700000000000001
1,0.09000000000000002,0.26,0.32999999999999996,0.7859999999999999,0.45000000000000007
0,0.41000000000000003,0.15000000000000002,0.18,0.503,0.7499999999999999
0,0.07999999999999999,0.22,0.3,0.7170000000000001,0.64
0,0.04999999999999999,0.75,0.030000000000000027,0.539,1.35
1,0.19,0.3,0.04999999999999999,0.755,0.8500000000000001
1,0.58,0.030000000000000027,0.12,0.83,0.5
1,0.12,0.08000000000000002,0.12999999999999995,0.703,0.66
1,0.16000000000000003,0.39,0.36,0.8290000000000001,0.5400000000000001
0,0.07,0.14999999999999997,0.08999999999999997,0.555,1.15
0,0.14000000000000007,0.25,0.05999999999999994,0.7240000000000001,1.29
0,0.23,0.2899999999999999,0.030000000000000027,0.713,0.87
0,0.33999999999999997,0.07,0.21000000000000008,0.505,1.3800000000000001
0,0.6000000000000001,0.51,0.21000000000000002,0.307,1.77
0,0.06000000000000005,0.11000000000000001,0.08000000000000002,0.875,1.2999999999999998
0,0.39,0.10000000000000003,0.24,0.508,0.7299999999999999
0,0.30000000000000004,0.16999999999999993,0.55,0.591,0.42999999999999994
0,0.22999999999999998,0.020000000000000018,0.26,0.655,1.33
0,0.0,0.08999999999999997,0.13,0.7440000000000001,0.63
1,0.2,0.15,0.14999999999999997,0.7440000000000001,1.57
0,0.26,0.14000000000000007,0.49,0.563,0.65
1,0.38999999999999996,0.06999999999999995,0.68,0.522,1.5499999999999998
0,0.24,0.44,0.06999999999999995,0.546,1.48
0,0.13,0.41999999999999993,0.31999999999999995,0.34,0.9500000000000001
0,0.25,0.14,0.24,0.6779999999999999,0.33999999999999997
0,0.010000000000000009,0.33,0.02999999999999997,0.698,0.91
0,0.15000000000000002,0.48,0.07999999999999996,0.58,0.3000000000000001
0,0.08999999999999997,0.33000000000000007,0.020000000000000018,0.631,1.74
0,0.38999999999999996,0.07,0.13,0.569,1.4700000000000002
1,0.07,0.59,0.24,0.677,0.7200000000000002
1,0.020000000000000018,0.4,0.30000000000000004,0.773,1.8000000000000003
0,0.32999999999999996,0.44,0.050000000000000044,0.433,1.4799999999999998
0,0.11000000000000004,0.18999999999999995,0.16000000000000003,0.6659999999999999,1.3099999999999998
0,0.010000000000000009,0.21999999999999997,0.02999999999999997,0.645,0.9800000000000001
0,0.30999999999999994,0.46,0.13,0.524,0.5700000000000001
0,0.26,0.64,0.38,0.524,1.1
0,0.08999999999999997,0.020000000000000018,0.040000000000000036,0.581,0.6200000000000001
0,0.040000000000000036,0.12,0.38,0.601,1.04
0,0.39,0.21999999999999997,0.57,0.647,0.45
0,0.02999999999999997,0.10999999999999999,0.39999999999999997,0.684,0.9299999999999999
0,0.23000000000000004,0.050000000000000044,0.37,0.665,0.5499999999999999
1,0.07,0.52,0.51,0.716,0.8300000000000001
0,0.20000000000000007,0.5,0.06000000000000005,0.583,0.6000000000000001
0,0.3,0.16999999999999993,0.29000000000000004,0.564,1.47
0,0.20999999999999996,0.07,0.09000000000000002,0.797,0.6400000000000001
0,0.30000000000000004,0.39,0.07,0.518,0.56
0,0.07999999999999996,0.38,0.13,0.622,1.3299999999999998
0,0.24000000000000005,0.44,0.51,0.61,1.26
0,0.07,0.51,0.37,0.639,0.9099999999999999
0,0.030000000000000027,0.09999999999999998,0.26,0.68,0.4600000000000001
0,0.15000000000000002,0.58,0.3400000000000001,0.519,1.1099999999999999
1,0.039999999999999925,0.6599999999999999,0.10999999999999999,0.8,0.97
0,0.24000000000000005,0.21000000000000008,0.13,0.568,1.25
0,0.29999999999999993,0.08000000000000002,0.09000000000000002,0.809,0.6300000000000001
0,0.040000000000000036,0.07999999999999996,0.27999999999999997,0.38799999999999996,1.27
0,0.4,0.19,0.03999999999999998,0.657,0.6799999999999999
0,0.040000000000000036,0.22999999999999998,0.26999999999999996,0.615,0.68
0,0.020000000000000018,0.2,0.16999999999999998,0.611,0.39
0,0.08999999999999997,0.24999999999999997,0.61,0.7490000000000001,0.7400000000000001
0,0.22999999999999998,0.35,0.010000000000000009,0.649,0.5
0,0.17000000000000004,0.35,0.14,0.614,1.28
0,0.11000000000000004,0.13999999999999996,0.07999999999999996,0.557,1.44
1,0.3,0.07,0.15999999999999998,0.905,0.5399999999999999
0,0.06,0.040000000000000036,0.08999999999999997,0.665,1.0599999999999998
0,0.6,0.33999999999999997,0.62,0.424,2.0599999999999996
1,0.1399999999999999,0.27999999999999997,0.21999999999999997,0.6729999999999999,1.23
0,0.040000000000000036,0.6,0.06000000000000001,0.6679999999999999,1.0999999999999999
1,0.15000000000000002,0.020000000000000018,0.24000000000000005,0.735,0.9099999999999999
0,0.29000000000000004,0.31,0.2899999999999999,0.44799999999999995,1.6700000000000002
1,0.22000000000000003,0.19999999999999996,0.39999999999999997,0.722,0.97
1,0.23000000000000004,0.07,0.04999999999999999,0.8170000000000001,0.5299999999999999
0,0.31999999999999995,0.58,0.31000000000000005,0.5529999999999999,1.21
0,0.030000000000000027,0.5,0.05999999999999994,0.537,1.1800000000000002
0,0.09000000000000002,0.029999999999999916,0.17,0.7190000000000001,1.06
1,0.09999999999999998,0.3500000000000001,0.08999999999999997,0.595,1.1900000000000002
0,0.12,0.31999999999999995,0.3999999999999999,0.703,0.86
1,0.48,0.52,0.38,0.531,0.77
0,0.32,0.06000000000000005,0.78,0.596,0.9700000000000001
0,0.27999999999999997,0.18000000000000002,0.18999999999999997,0.537,1.12
0,0.010000000000000009,0.19,0.69,0.591,1.39
0,0.47,0.02999999999999997,0.09000000000000002,0.605,1.48
0,0.49,0.23,0.44999999999999996,0.402,1.29
0,0.17999999999999994,0.06000000000000005,0.46,0.736,1.42
0,0.020000000000000018,0.32000000000000006,0.64,0.612,1.15
1,0.35999999999999993,0.77,0.22,0.521,1.32
0,0.010000000000000009,0.6000000000000001,0.16999999999999998,0.617,0.75
0,0.04999999999999993,0.18999999999999995,0.19000000000000006,0.6629999999999999,0.8200000000000001
1,0.009999999999999953,0.44999999999999996,0.5299999999999999,0.7070000000000001,0.9500000000000002
0,0.07,0.54,0.1,0.518,1.07
0,0.19000000000000006,0.30000000000000004,0.35000000000000003,0.52,1.65
1,0.10000000000000003,0.4,0.030000000000000027,0.6809999999999999,1.6100000000000003
0,0.04999999999999999,0.05999999999999994,0.19000000000000003,0.79,1.18
0,0.06000000000000005,0.43,0.35000000000000003,0.72,0.59
0,0.030000000000000027,0.3400000000000001,0.12,0.531,1.33
0,0.010000000000000009,0.2400000000000001,0.09999999999999998,0.635,1.6
0,0.31999999999999995,0.17000000000000004,0.05000000000000002,0.501,0.8
1,0.019999999999999907,0.27,0.5399999999999999,0.6629999999999999,1.4100000000000001
1,0.06,0.45999999999999996,0.12,0.723,1.4
0,0.06000000000000005,0.12000000000000002,0.17000000000000004,0.5379999999999999,1.15
1,0.43,0.0,0.37999999999999995,0.737,0.3299999999999999
0,0.28,0.15,0.14000000000000007,0.625,1.6400000000000001
0,0.08999999999999997,0.14,0.009999999999999953,0.6659999999999999,0.7700000000000001
0,0.019999999999999962,0.72,0.81,0.5820000000000001,0.6100000000000001
1,0.3,0.38,0.32999999999999996,0.611,1.52
0,0.040000000000000036,0.6100000000000001,0.27,0.638,1.1
1,0.0,0.20000000000000007,0.5900000000000001,0.5529999999999999,1.2399999999999998
0,0.09999999999999998,0.11000000000000001,0.48000000000000004,0.7390000000000001,0.6700000000000002
0,0.030000000000000027,0.52,0.0,0.6629999999999999,0.18999999999999997
0,0.34,0.48,0.040000000000000036,0.465,1.0699999999999998
0,0.09000000000000008,0.44000000000000006,0.020000000000000018,0.61,1.31
0,0.06,0.44,0.44999999999999996,0.6559999999999999,1.2799999999999998
1,0.18,0.5,0.09999999999999998,0.696,1.31
0,0.25000000000000006,0.36,0.020000000000000018,0.494,1.28
0,0.6000000000000001,0.10999999999999999,0.0,0.7290000000000001,0.5000000000000001
0,0.10999999999999999,0.040000000000000036,0.14999999999999997,0.6709999999999999,0.19999999999999984
0,0.020000000000000018,0.7999999999999999,0.30000000000000004,0.434,1.65
1,0.06999999999999995,0.20999999999999996,0.12,0.8440000000000001,0.98
0,0.030000000000000027,0.29000000000000004,0.25,0.619,0.79
0,0.0,0.47,0.35,0.638,0.99
1,0.010000000000000009,0.33,0.15000000000000002,0.6729999999999999,1.4600000000000002
0,0.0,0.6499999999999999,0.10000000000000003,0.5379999999999999,0.8500000000000001
0,0.24000000000000005,0.6100000000000001,0.36000000000000004,0.474,0.56
0,0.09999999999999998,0.29000000000000004,0.10999999999999999,0.645,1.4700000000000002
0,0.09999999999999998,0.040000000000000036,0.22000000000000008,0.654,0.94
1,0.68,0.22000000000000008,0.16,0.5710000000000001,1.22
1,0.07,0.10999999999999999,0.53,0.851,0.61
0,0.06999999999999995,0.22999999999999998,0.29000000000000004,0.593,1.37
1,0.31,0.040000000000000036,0.5,0.737,0.5999999999999999
0,0.37000000000000005,0.47000000000000003,0.54,0.575,0.5800000000000001
0,0.02999999999999997,0.14,0.21999999999999997,0.677,1.27
0,0.010000000000000009,0.2,0.54,0.679,0.61
0,0.22000000000000003,0.3499999999999999,0.26,0.502,0.9800000000000001
0,0.3,0.4,0.6799999999999999,0.521,0.4999999999999999
0,0.13,0.3799999999999999,0.19999999999999996,0.584,0.79
0,0.26999999999999996,0.15000000000000002,0.07,0.529,0.87
0,0.010000000000000009,0.13000000000000006,0.29,0.652,1.12
1,0.35999999999999993,0.08000000000000002,0.30999999999999994,0.752,0.8800000000000001
0,0.47000000000000003,0.19,0.43,0.5670000000000001,0.92
0,0.24,0.08999999999999997,0.5,0.445,0.51
1,0.14,0.31000000000000005,0.32999999999999996,0.619,0.9000000000000001
1,0.04999999999999999,0.20999999999999996,0.030000000000000027,0.665,0.6900000000000001
0,0.17,0.13,0.24999999999999994,0.545,0.6799999999999999
1,0.22000000000000003,0.06999999999999998,0.25000000000000006,0.655,0.9400000000000001
0,0.13,0.79,0.3,0.467,0.95
0,0.43,0.030000000000000027,0.20999999999999996,0.5529999999999999,0.45000000000000007
0,0.10000000000000003,0.66,0.27,0.67,0.9800000000000002
0,0.09000000000000002,0.24,0.08000000000000002,0.522,1.56
0,0.07000000000000006,0.07999999999999996,0.36000000000000004,0.7140000000000001,1.3599999999999999
0,0.09000000000000002,0.2,0.39,0.524,0.87
0,0.06999999999999995,0.25,0.31,0.645,1.82
0,0.04999999999999993,0.16000000000000003,0.17000000000000004,0.758,1.2
0,0.09000000000000002,0.020000000000000018,0.14,0.7290000000000001,0.5399999999999999
1,0.32999999999999996,0.27999999999999997,0.75,0.6409999999999999,1.17
0,0.26999999999999996,0.45999999999999996,0.5,0.55,0.67
0,0.36999999999999994,0.019999999999999907,0.25,0.542,1.3399999999999999
0,0.17000000000000004,0.09999999999999998,0.27,0.687,1.1000000000000003
0,0.050000000000000044,0.05999999999999994,0.53,0.6779999999999999,0.59
0,0.13,0.06000000000000005,0.010000000000000009,0.75,1.08
1,0.26000000000000006,0.37,0.6100000000000001,0.659,0.9699999999999999
1,0.18,0.49,0.010000000000000009,0.8009999999999999,0.4699999999999999
0,0.32,0.45,0.45999999999999996,0.55,1.28
0,0.31000000000000005,0.32999999999999996,0.20999999999999996,0.691,0.39
0,0.30000000000000004,0.08000000000000007,0.6100000000000001,0.505,0.9600000000000002
0,0.030000000000000027,0.7000000000000001,0.31,0.589,1.0699999999999998
0,0.45,0.16999999999999993,0.12000000000000002,0.5579999999999999,0.45
1,0.30000000000000004,0.25,0.10999999999999999,0.625,0.8999999999999999
0,0.23999999999999994,0.55,0.41,0.633,0.5700000000000001
0,0.06999999999999995,0.22999999999999998,0.25,0.6759999999999999,1.3499999999999999
0,0.09000000000000002,0.62,0.27,0.53,0.8099999999999999
0,0.06999999999999995,0.38,0.05999999999999994,0.6679999999999999,1.0699999999999998
0,0.24000000000000002,0.22000000000000003,0.39,0.35600000000000004,1.19
1,0.27,0.10000000000000003,0.6699999999999999,0.679,1.11
0,0.0,0.37000000000000005,0.31,0.499,1.63
0,0.24000000000000005,0.32999999999999996,0.49,0.7290000000000001,1.2800000000000002
0,0.22000000000000003,0.17000000000000004,0.07999999999999996,0.693,1.3599999999999999
0,0.030000000000000027,0.09,0.030000000000000027,0.8029999999999999,0.9300000000000002
0,0.33,0.26,0.41000000000000003,0.573,1.25
0,0.050000000000000044,0.12,0.23000000000000004,0.8390000000000001,1.41
0,0.16000000000000003,0.39,0.16999999999999998,0.49200000000000005,1.12
0,0.13,0.04999999999999999,0.21999999999999997,0.568,0.7300000000000001
0,0.38,0.52,0.30000000000000004,0.5529999999999999,0.66
0,0.42000000000000004,0.21999999999999997,0.24,0.6509999999999999,0.95
0,0.36000000000000004,0.22999999999999998,0.48000000000000004,0.35200000000000004,1.4300000000000002
0,0.15999999999999998,0.49000000000000005,0.10999999999999999,0.451,1.8699999999999999
0,0.17000000000000004,0.43000000000000005,0.44,0.527,1.1400000000000001
0,0.3400000000000001,0.010000000000000009,0.52,0.45899999999999996,0.8300000000000001
1,0.04999999999999999,0.37,0.36999999999999994,0.696,0.8999999999999999
0,0.8,0.15000000000000002,0.21000000000000008,0.499,0.9200000000000002
0,0.35000000000000003,0.15000000000000002,0.62,0.493,0.5499999999999999
0,0.050000000000000044,0.040000000000000036,0.49000000000000005,0.7170000000000001,1.18
0,0.58,0.51,0.16999999999999998,0.478,0.8999999999999999
0,0.2,0.29000000000000004,0.35000000000000003,0.695,0.9800000000000001
0,0.36,0.29,0.05999999999999994,0.597,0.57
0,0.6,0.65,0.09999999999999998,0.52,1.58
0,0.04999999999999999,0.18999999999999995,0.44000000000000006,0.779,1.0
0,0.10000000000000003,0.37,0.33999999999999997,0.805,0.51
1,0.19000000000000006,0.29000000000000004,0.45000000000000007,0.555,1.13
0,0.39,0.24999999999999997,0.16,0.584,0.51
1,0.030000000000000027,0.17000000000000004,0.81,0.648,1.3399999999999999
0,0.010000000000000009,0.04000000000000001,0.48000000000000004,0.638,1.5
0,0.03999999999999998,0.09999999999999998,0.3,0.7070000000000001,0.6200000000000001
1,0.02999999999999997,0.35,0.33,0.828,0.72
1,0.12,0.019999999999999907,0.39,0.927,0.8799999999999999
0,0.33999999999999997,0.18999999999999995,0.0,0.516,1.44
1,0.040000000000000036,0.29,0.06000000000000005,0.778,0.46
0,0.1499999999999999,0.030000000000000027,0.11999999999999997,0.75,0.16999999999999998
0,0.19999999999999996,0.19,0.54,0.617,1.4100000000000001
1,0.24000000000000002,0.27999999999999997,0.07,0.65,1.4100000000000001
1,0.11000000000000004,0.35,0.0,0.759,0.7599999999999999
0,0.08000000000000007,0.22000000000000003,0.33,0.54,0.96
0,0.08000000000000002,0.32999999999999996,0.05999999999999994,0.56,0.93
0,0.38,0.12,0.62,0.609,0.98
0,0.07,0.26,0.3,0.535,0.8099999999999999
0,0.65,0.32999999999999996,0.53,0.409,1.46
0,0.38,0.15999999999999998,0.15999999999999992,0.642,0.6599999999999999
0,0.06000000000000005,0.33,0.020000000000000018,0.685,0.7400000000000001
0,0.32999999999999996,0.06000000000000005,0.15000000000000002,0.5329999999999999,0.9799999999999999
0,0.18000000000000005,0.22999999999999998,0.73,0.624,0.55
1,0.5800000000000001,0.10999999999999999,0.27999999999999997,0.7340000000000001,1.88
0,0.28,0.030000000000000027,0.16999999999999998,0.561,1.23
0,0.16999999999999998,0.06,0.29000000000000004,0.521,1.07
0,0.33,0.10999999999999999,0.31999999999999995,0.58,0.9
0,0.10999999999999999,0.41000000000000003,0.09,0.596,1.06
0,0.08000000000000002,0.55,0.29000000000000004,0.5660000000000001,0.6399999999999999
1,0.06999999999999995,0.06999999999999995,0.15999999999999998,0.785,1.5
0,0.2,0.07,0.17000000000000004,0.755,0.77
0,0.49000000000000005,0.45,0.38,0.619,1.1399999999999997
0,0.010000000000000009,0.45,0.04999999999999999,0.7190000000000001,0.55
0,0.11999999999999994,0.23000000000000004,0.71,0.429,1.29
0,0.24,0.020000000000000018,0.23999999999999996,0.608,1.56
0,0.14000000000000007,0.42000000000000004,0.06,0.619,0.6100000000000001
0,0.44,0.17000000000000004,0.15000000000000002,0.485,1.3
0,0.14999999999999997,0.04999999999999999,0.020000000000000018,0.718,0.62
0,0.06999999999999995,0.0,0.040000000000000036,0.73,1.49
0,0.15000000000000002,0.33,0.04999999999999993,0.561,0.7500000000000001
0,0.020000000000000018,0.32,0.020000000000000018,0.54,1.18
0,0.43999999999999995,0.44,0.45999999999999996,0.608,0.82
0,0.26000000000000006,0.66,0.48999999999999994,0.588,0.43999999999999995
0,0.039999999999999925,0.61,0.15999999999999998,0.6459999999999999,1.11
0,0.010000000000000009,0.27,0.41000000000000003,0.682,1.39
0,0.45999999999999996,0.53,0.31,0.45299999999999996,1.06
0,0.009999999999999898,0.040000000000000036,0.12,0.736,0.54
0,0.54,0.30999999999999994,0.46,0.456,0.9100000000000001
1,0.53,0.21999999999999997,0.039999999999999925,0.654,1.03
0,0.13,0.53,0.17999999999999994,0.667,0.99
0,0.05999999999999994,0.21999999999999997,0.030000000000000027,0.759,1.7799999999999998
0,0.03999999999999998,0.25999999999999995,0.41000000000000003,0.7090000000000001,0.6900000000000002
0,0.009999999999999953,0.05999999999999994,0.17000000000000004,0.765,0.7199999999999998
0,0.26,0.010000000000000009,0.27,0.444,1.29
0,0.12,0.87,0.02999999999999997,0.42700000000000005,1.03
0,0.12,0.020000000000000018,0.42,0.638,1.03
0,0.32999999999999996,0.08999999999999997,0.22999999999999998,0.629,0.56
0,0.06000000000000005,0.26,0.02999999999999997,0.6679999999999999,1.1099999999999999
1,0.13999999999999996,0.15000000000000002,0.19999999999999996,0.7909999999999999,1.3900000000000001
0,0.38,0.03999999999999998,0.44000000000000006,0.594,2.08
0,0.030000000000000027,0.08000000000000007,0.04999999999999999,0.691,1.25
0,0.040000000000000036,0.45999999999999996,0.3999999999999999,0.649,0.54
1,0.29000000000000004,0.24,0.21000000000000002,0.649,1.34
1,0.24,0.17,0.6000000000000001,0.7140000000000001,0.9199999999999998
0,0.45,0.20999999999999996,0.43,0.56,0.93
1,0.35,0.21999999999999997,0.42999999999999994,0.6609999999999999,0.41999999999999993
0,0.09000000000000002,0.27,0.12999999999999998,0.617,1.08
1,0.51,0.010000000000000009,0.010000000000000009,0.629,1.0899999999999999
0,0.2,0.36,0.31,0.634,1.0500000000000003
1,0.29000000000000004,0.10000000000000003,0.30999999999999994,0.659,0.7300000000000001
0,0.030000000000000027,0.44,0.09999999999999998,0.601,0.6599999999999999
1,0.37,0.5599999999999999,0.08000000000000002,0.5529999999999999,0.94
1,0.019999999999999907,0.5,0.16999999999999998,0.733,0.8700000000000001
0,0.42,0.07999999999999996,0.16000000000000003,0.6920000000000001,1.15
0,0.31999999999999995,0.36,0.030000000000000027,0.513,1.3399999999999999
0,0.13,0.49000000000000005,0.09000000000000002,0.583,1.5700000000000003
0,0.18,0.4,0.12,0.636,1.6399999999999997
0,0.5800000000000001,0.53,0.19000000000000006,0.413,0.98
0,0.07999999999999996,0.19,0.0,0.6779999999999999,1.78
